SA2_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
801031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,10,4,6,4,13,4,48,0,0,0,0,0,4,0,5,0,0,0,0,9,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,6,5,0,0,0,3,33,0,0,7,3,13,21,37,13,12,17,18,14,151
801031114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,5,7,4,0,27
801031115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,6,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,7,3,4,4,9,13,3,45
801041034,23,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,0,17,0,0,0,0,3,0,11,5,5,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,7,6,18,79,84,109,266,373,51,979,0,0,0,0,0,10,22,28,11,21,8,12,109,0,0,0,8,5,12,17,3,5,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,9,9,10,3,0,4,5,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,15,31,43,37,20,24,14,18,219,6,5,6,26,43,106,210,175,182,366,461,82,1675
801041035,40,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,13,4,0,0,7,3,8,14,3,0,4,0,4,41,0,0,0,0,0,0,0,0,0,0,0,40,41,4,0,0,5,10,40,149,154,145,283,342,65,1197,0,0,0,0,0,15,29,32,11,25,15,6,132,0,0,5,0,5,17,14,7,0,0,0,4,56,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,9,11,17,7,4,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,10,37,59,44,16,29,13,21,249,23,3,4,25,36,106,276,260,204,391,431,114,1875
801041036,24,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,9,8,26,89,110,136,253,363,59,1045,0,0,0,0,0,12,47,31,13,9,8,12,131,0,0,0,8,3,12,9,11,0,0,0,4,46,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,7,6,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,14,15,36,66,47,14,11,6,16,232,11,0,5,24,28,86,239,227,215,375,448,107,1765
801041037,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,0,0,3,3,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,24,26,0,0,0,4,6,16,78,66,52,169,327,43,760,0,0,0,0,0,4,24,17,9,10,7,0,76,0,0,3,0,3,9,12,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,39,21,10,8,7,3,122,16,0,0,15,13,67,175,145,116,258,434,67,1315
801041038,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,7,4,0,0,3,0,3,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,14,14,4,0,0,0,0,12,38,51,51,170,417,31,776,0,0,0,0,0,3,23,11,3,13,18,5,73,0,0,5,4,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,9,7,11,32,22,4,13,18,12,127,7,3,5,12,22,40,113,103,79,248,518,56,1213
801041039,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,13,3,0,0,3,3,10,9,5,5,6,5,0,47,0,0,0,0,0,0,0,0,0,0,0,32,27,4,0,4,12,9,50,128,123,109,208,323,49,1002,0,0,0,3,0,8,31,28,4,8,12,10,111,0,0,4,5,0,10,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,4,3,12,6,0,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,10,5,35,46,31,8,15,13,16,203,20,6,18,42,34,144,332,303,204,317,413,94,1933
801041040,51,0,0,0,0,0,5,6,5,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,9,0,6,0,0,3,0,8,4,0,0,4,4,39,0,0,0,0,0,0,0,0,0,0,0,36,33,0,6,5,7,8,55,132,107,90,180,302,67,961,0,0,0,0,5,15,37,35,6,20,22,6,142,0,0,0,8,5,9,14,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,5,8,3,18,17,5,12,0,3,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,17,44,70,41,21,21,25,23,280,24,8,17,51,61,181,422,348,220,319,429,124,2200
801041043,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,21,4,43,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,7,11,5,11,16,23,6,87
801041044,41,0,0,0,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,4,3,6,11,0,0,0,3,0,7,5,8,3,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,45,45,3,0,0,7,8,34,112,118,117,265,420,70,1161,0,0,0,0,3,13,26,42,6,14,22,7,143,0,0,0,0,3,12,14,5,5,0,0,6,51,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,8,0,3,10,3,5,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,11,7,32,59,58,12,26,22,21,256,28,5,9,29,29,119,298,300,213,393,550,124,2096
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041046,64,0,0,0,0,0,5,5,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,6,5,16,0,0,0,5,4,17,12,12,4,11,0,6,67,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,13,6,57,173,244,196,349,348,86,1462,0,0,0,0,3,19,78,67,17,26,16,24,256,0,0,3,4,13,22,30,14,0,0,0,3,97,0,0,0,0,0,3,6,4,0,5,0,0,18,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,9,18,15,20,26,11,3,9,0,10,124,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,17,30,29,62,138,87,22,38,29,40,508,25,9,24,57,114,219,459,503,340,557,482,162,2953
801041047,31,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,5,4,10,0,0,0,0,0,0,10,10,7,15,13,9,46,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,7,10,45,62,76,195,556,67,1021,0,0,0,0,0,4,18,23,8,17,14,6,91,0,0,0,0,0,7,11,4,0,4,0,0,31,0,0,0,3,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,3,5,5,15,10,3,9,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,23,46,28,14,17,14,12,181,17,3,5,35,37,113,238,175,153,335,734,112,1957
801041048,29,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,6,8,4,7,4,0,35,0,0,0,0,0,0,0,0,0,0,0,23,25,4,0,0,5,5,24,69,88,83,172,231,46,717,0,0,0,0,0,4,34,39,5,9,13,3,121,0,0,0,3,7,11,14,5,5,0,0,0,47,0,0,0,3,0,4,0,5,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,5,11,9,14,14,7,4,3,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,25,21,38,74,45,19,16,12,10,267,11,7,10,44,43,98,234,212,173,292,332,76,1532
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,25,17,18,19,3,110,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,9,0,0,3,0,0,31,0,0,5,6,3,13,29,31,22,34,25,5,181
801041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041120,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,13,4,0,0,0,0,7,11,4,3,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,20,28,4,0,4,3,6,43,122,119,133,219,203,41,903,0,0,0,0,0,9,22,32,9,5,5,4,89,0,0,3,8,3,6,9,0,0,0,0,0,30,0,0,0,0,0,0,0,5,0,0,0,3,8,0,0,3,5,0,0,0,0,0,0,0,0,7,4,0,0,9,5,6,5,0,6,6,0,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,19,9,23,38,32,12,9,6,13,175,14,3,11,26,20,81,216,213,197,308,265,67,1413
801041121,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,8,0,0,0,0,5,0,6,0,0,3,0,5,20,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,4,8,12,59,61,46,95,67,20,366,0,0,0,0,0,0,8,0,3,0,0,0,18,0,0,0,0,0,3,0,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,4,11,6,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,16,4,8,13,8,0,0,0,4,74,17,0,5,25,17,30,96,89,71,126,88,34,588
