sal_code,sal_name,state,latitude,longitude,area_km2,abs_area_km2,sa2_mappings,police_district,police_mapping_confidence,classification_type,economic_base,last_updated,data_source
50395,Davenport (WA),WA,-33.374047446025955,115.68520479469393,11.704430694020235,11.7042,"[{'sa2_code': '702021055', 'sa2_name': 'Barkly', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Remote,['Port Services'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50396,Dawesville,WA,-32.6332175632303,115.63340530074436,12.77179163162843,12.7714,"[{'sa2_code': '502011021', 'sa2_name': 'Dawesville - Bouvard', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50397,Dayton,WA,-31.85416883449674,115.97360348271333,2.413296064991008,2.4133,"[{'sa2_code': '504031057', 'sa2_name': 'Beechboro', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50398,De Grey,WA,-20.23977683695559,119.22578991868559,3134.2596140671544,3134.2597,"[{'sa2_code': '510021267', 'sa2_name': 'East Pilbara', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Rural,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50399,Deanmill,WA,-34.255474902577866,116.08309350559675,30.84473134149845,30.8448,"[{'sa2_code': '501031019', 'sa2_name': 'Manjimup', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50400,Deepdale,WA,-28.780710884342458,114.68112045261822,6.896155921874036,6.8961,"[{'sa2_code': '511041286', 'sa2_name': 'Geraldton - East', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50401,Deepdene (WA),WA,-34.26685386476891,115.0822719218732,38.907634131961395,38.9076,"[{'sa2_code': '207011147', 'sa2_name': 'Balwyn', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50402,Denbarker,WA,-34.7162733897305,117.42196954720626,201.05478777859685,201.0548,"[{'sa2_code': '509011234', 'sa2_name': 'Plantagenet', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50403,Denham,WA,-25.86276680051202,113.59842579891964,1129.8797112900672,1129.8797,"[{'sa2_code': '511021277', 'sa2_name': 'Exmouth', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Rural,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50404,Denmark,WA,-34.966186703762794,117.35319188977175,11.700323500455006,11.6997,"[{'sa2_code': '509011228', 'sa2_name': 'Denmark', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50405,Derby (WA),WA,-17.378349507532114,123.66748153921927,467.2823859950767,467.2825,"[{'sa2_code': '402041171', 'sa2_name': 'Mawson Lakes - Globe Derby Park', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Regional Town,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50406,Devils Creek,WA,-28.670738422438685,115.53466597474964,261.4675114598186,261.4675,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50407,Dewars Pool,WA,-31.39675746030833,116.36674003063052,85.63994861156885,85.6398,"[{'sa2_code': '509021244', 'sa2_name': 'Toodyay', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50408,Diamond Tree,WA,-34.346877628483384,116.11278309454897,40.31518198383211,40.3152,"[{'sa2_code': '501031020', 'sa2_name': 'Pemberton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50409,Dianella,WA,-31.888208342735513,115.8719025411052,10.739144434599893,10.7402,"[{'sa2_code': '504011047', 'sa2_name': 'Morley', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50410,Dindiloa,WA,-28.443559510328225,114.75785678515693,84.4948477047619,84.4948,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50411,Dingup,WA,-34.27672358802283,116.24657340572202,94.73054615076467,94.7306,"[{'sa2_code': '501031019', 'sa2_name': 'Manjimup', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50412,Dinninup,WA,-33.741932781695404,116.51373987652434,347.6675821795891,347.6676,"[{'sa2_code': '501031017', 'sa2_name': 'Bridgetown - Boyup Brook', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50413,Dirk Hartog Island,WA,-25.793488738891796,113.05344311803411,629.3927015206816,629.3927,"[{'sa2_code': '511021277', 'sa2_name': 'Exmouth', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Coastal,"['Tourism', 'Agriculture']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50414,Dixvale,WA,-34.201840737909556,116.0584012613849,21.300076035691184,21.3001,"[{'sa2_code': '501031020', 'sa2_name': 'Pemberton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50415,Djugun,WA,-17.939809543511803,122.23494260236244,9.37746794518391,9.3775,"[{'sa2_code': '510011262', 'sa2_name': 'Broome', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Regional Town,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50416,Dongara,WA,-29.242001550876104,114.93015938105597,8.449130990855755,8.4489,"[{'sa2_code': '511041289', 'sa2_name': 'Irwin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50417,Dongolocking,WA,-33.13427235621375,117.74453360204255,276.43247472188693,276.4325,"[{'sa2_code': '509031247', 'sa2_name': 'Kulin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50418,Donnelly River,WA,-34.08950746996875,115.95284495411624,85.09945717671332,85.0994,"[{'sa2_code': '501031020', 'sa2_name': 'Pemberton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50419,Donnybrook (WA),WA,-33.55793691130454,115.81567879850282,24.581778910630245,24.5821,"[{'sa2_code': '313011362', 'sa2_name': 'Beachmere - Sandstone Point', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50420,Doodenanning,WA,-31.86287931532503,117.18854602671121,125.76852310136033,125.7685,"[{'sa2_code': '509021237', 'sa2_name': 'Cunderdin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50421,Doodlakine,WA,-31.526512288286842,117.8393089210139,247.1018153534271,247.1018,"[{'sa2_code': '509021237', 'sa2_name': 'Cunderdin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50422,Dorre Island,WA,-25.11922584461005,113.10019420117828,49.96846336429964,49.9685,"[{'sa2_code': '511021277', 'sa2_name': 'Exmouth', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Coastal,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50423,Doubleview,WA,-31.896332422727674,115.78172636479692,2.5992814114413196,2.5994,"[{'sa2_code': '505021088', 'sa2_name': 'Innaloo - Doubleview', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50424,Dowerin,WA,-31.21287060342348,117.0676426293221,291.9364771739081,291.9366,"[{'sa2_code': '509021238', 'sa2_name': 'Dowerin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50425,Drome,WA,-34.93783040005556,117.77025771248822,49.72885406230255,49.7289,"[{'sa2_code': '509011226', 'sa2_name': 'Albany Surrounds', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50426,Drummond Cove,WA,-28.67338354163926,114.61623712507391,1.5248492712134394,1.5246,"[{'sa2_code': '511041287', 'sa2_name': 'Geraldton - North', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50427,Dryandra,WA,-32.777349352579044,116.97345496107994,57.90807341654366,57.9081,"[{'sa2_code': '509031250', 'sa2_name': 'Wagin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50428,Drysdale River,WA,-14.874285988609465,126.70621611696093,19441.079369442003,19441.079,"[{'sa2_code': '510011265', 'sa2_name': 'Kununurra', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Rural,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50429,Dudawa,WA,-29.389851596120195,115.75490756308393,357.53020952960463,357.5302,"[{'sa2_code': '511041291', 'sa2_name': 'Morawa', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50430,Dudinin,WA,-32.937874549331816,118.01528159118912,396.32105604523935,396.321,"[{'sa2_code': '509031247', 'sa2_name': 'Kulin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50431,Dudley Park (WA),WA,-32.55282070475728,115.73033999521031,7.11610585532465,7.1162,"[{'sa2_code': '111011208', 'sa2_name': 'Charlestown - Dudley', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50432,Dukin,WA,-30.889977362959517,117.53289606373643,205.4548271378818,205.4548,"[{'sa2_code': '509021238', 'sa2_name': 'Dowerin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50433,Dulbelling,WA,-31.998879999663362,117.25810700478998,167.3240334903158,167.324,"[{'sa2_code': '509021237', 'sa2_name': 'Cunderdin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50434,Dulyalbin,WA,-31.560079085233177,119.13601560311811,333.08960663203027,333.0896,"[{'sa2_code': '509021242', 'sa2_name': 'Mukinbudin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50435,Dumbarton,WA,-31.561138577991755,116.53561867088814,71.67312212080306,71.6731,"[{'sa2_code': '509021244', 'sa2_name': 'Toodyay', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50436,Dumberning,WA,-33.004221984925785,117.10102817127097,131.94295618292136,131.943,"[{'sa2_code': '509031249', 'sa2_name': 'Narrogin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50437,Dumbleyung,WA,-33.30143223086363,117.77676460191532,255.23548129693614,255.2355,"[{'sa2_code': '509031247', 'sa2_name': 'Kulin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50438,Duncraig,WA,-31.833014775620136,115.77634640617325,7.676125853831535,7.6771,"[{'sa2_code': '505011072', 'sa2_name': 'Duncraig', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50439,Dundas (WA),WA,-32.473637697522214,121.68223480193933,983.8412990956979,983.8413,"[{'sa2_code': '125021477', 'sa2_name': 'Ermington - Rydalmere', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50440,Dunn Rock,WA,-33.323490465414785,119.4890079968291,566.1674555541863,566.1675,"[{'sa2_code': '509031247', 'sa2_name': 'Kulin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50441,Dunsborough,WA,-33.608142923660274,115.09407867714002,16.0862557273267,16.0865,"[{'sa2_code': '501011003', 'sa2_name': 'Busselton Surrounds', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50442,Durack (WA),WA,-16.345233120368707,127.57594249993365,29223.23176514181,29223.2317,"[{'sa2_code': '701041038', 'sa2_name': 'Durack - Marlow Lagoon', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Rural,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50443,Duranillin,WA,-33.52228971658985,116.74442809414408,172.78475733302457,172.7848,"[{'sa2_code': '509031250', 'sa2_name': 'Wagin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50444,Durawah,WA,-28.57536335320966,114.94752645557081,140.94295634908116,140.943,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50445,Dwarda,WA,-32.76597736736891,116.68699494070532,117.53537480123421,117.5354,"[{'sa2_code': '509031246', 'sa2_name': 'Brookton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50446,Dwellingup,WA,-32.73323347268152,116.0829523487495,27.01202986480872,27.0121,"[{'sa2_code': '509031248', 'sa2_name': 'Murray', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50447,Eagle Bay,WA,-33.56179998524133,115.06187128553817,1.6553464939563651,1.6554,"[{'sa2_code': '501011003', 'sa2_name': 'Busselton Surrounds', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Coastal,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50448,East Augusta,WA,-34.31159638415016,115.17631031246472,3.841995043674568,3.842,"[{'sa2_code': '501011001', 'sa2_name': 'Augusta', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50449,East Ballidu,WA,-30.560528829031885,116.90409499655715,429.4812390801261,429.4812,"[{'sa2_code': '509021238', 'sa2_name': 'Dowerin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50450,East Beverley,WA,-32.03520863514095,117.07337283368246,254.65914808780846,254.6592,"[{'sa2_code': '509021245', 'sa2_name': 'York - Beverley', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50451,East Bowes,WA,-28.35051270100916,114.72858311777735,165.116308431262,165.1163,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50452,East Bunbury,WA,-33.33722472447878,115.65910309049978,3.532614078738905,3.5328,"[{'sa2_code': '501021015', 'sa2_name': 'East Bunbury - Glen Iris', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50453,East Cannington,WA,-32.00909079597526,115.95880792061132,2.748581123602517,2.7488,"[{'sa2_code': '506031127', 'sa2_name': 'Cannington - Queens Park', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50454,East Carnarvon,WA,-24.867206164424527,113.67745483083718,4.127685216807261,4.1277,"[{'sa2_code': '511021276', 'sa2_name': 'Carnarvon', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Regional Town,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50455,East Chapman,WA,-28.678860820436007,114.80314322470437,78.21401116184326,78.214,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50456,East Damboring,WA,-30.478941349249073,116.80486311085699,103.4925287649991,103.4926,"[{'sa2_code': '509021241', 'sa2_name': 'Moora', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50457,East Fremantle,WA,-32.03793990891597,115.76816749257146,3.1385692211704272,3.1384,"[{'sa2_code': '507021164', 'sa2_name': 'East Fremantle', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50458,East Lyons River,WA,-24.306433601046443,117.27156929644862,11028.689086956949,11028.6891,"[{'sa2_code': '511021277', 'sa2_name': 'Exmouth', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Rural,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50459,East Munglinup,WA,-33.68992060218699,120.9422654944812,785.9120636854889,785.9121,"[{'sa2_code': '511011275', 'sa2_name': 'Esperance Surrounds', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50460,East Murchison,WA,-26.38439185375613,117.12045569805251,7300.597907519318,7300.5979,"[{'sa2_code': '511041290', 'sa2_name': 'Meekatharra', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50461,East Nabawa,WA,-28.490200243282352,114.92704432885948,106.55375568776093,106.5538,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50462,East Nannup,WA,-34.029979955703965,115.85462976494352,104.98149948268471,104.9814,"[{'sa2_code': '501031020', 'sa2_name': 'Pemberton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50463,East Newdegate,WA,-33.10733329364803,119.27677632561756,505.68326461499123,505.6833,"[{'sa2_code': '509031247', 'sa2_name': 'Kulin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50464,East Perth,WA,-31.956737294286377,115.87685666841958,3.2050736461856917,3.2049,"[{'sa2_code': '503021295', 'sa2_name': 'East Perth', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50465,East Pingelly,WA,-32.51201286776393,117.32403800861762,924.2274661198081,924.2275,"[{'sa2_code': '509031246', 'sa2_name': 'Brookton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50466,East Popanyinning,WA,-32.631551288410996,117.25095867915606,104.94553318907812,104.9455,"[{'sa2_code': '509031250', 'sa2_name': 'Wagin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50467,East Rockingham,WA,-32.262461554194964,115.76968594053928,8.766955173936534,8.7671,"[{'sa2_code': '507051188', 'sa2_name': 'Rockingham', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50468,East Victoria Park,WA,-31.989327148766602,115.90381836776739,3.860604689149398,3.8608,"[{'sa2_code': '506021119', 'sa2_name': 'East Victoria Park - Carlisle', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50469,East Wickepin,WA,-32.77231337350846,117.71190373648787,136.16657507003083,136.1666,"[{'sa2_code': '509031247', 'sa2_name': 'Kulin', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50470,East Yuna,WA,-28.397470453705267,115.19000238891648,498.55197762571237,498.5519,"[{'sa2_code': '511041292', 'sa2_name': 'Northampton - Mullewa - Greenough', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50471,Eastbrook,WA,-34.39459531781217,116.07967279786217,59.26195377196381,59.2619,"[{'sa2_code': '501031020', 'sa2_name': 'Pemberton', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50472,Eaton (WA),WA,-33.312225324912234,115.7166628467161,6.449562706761132,6.4498,"[{'sa2_code': '104011081', 'sa2_name': 'Grafton Surrounds', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Remote,['Mixed Economy'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50473,Eden Hill,WA,-31.891067707271205,115.94717408676313,2.2709290905142883,2.271,"[{'sa2_code': '504011044', 'sa2_name': 'Bassendean - Eden Hill - Ashfield', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50474,Edgewater,WA,-31.763790463077314,115.78515799265035,4.864286898836806,4.8644,"[{'sa2_code': '505011077', 'sa2_name': 'Joondalup - Edgewater', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Urban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50475,Eganu,WA,-30.04290362569261,115.74317385310876,1389.1722906930363,1389.1724,"[{'sa2_code': '511041291', 'sa2_name': 'Morawa', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Remote,['Agriculture'],2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50476,Eglinton (WA),WA,-31.584417417370844,115.66862775875671,15.41068088052777,15.4105,"[{'sa2_code': '103011613', 'sa2_name': 'Bathurst - West', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.7}]",,0.0,Suburban,"['Services', 'Finance']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
50477,Eighty Mile Beach,WA,-19.55748651070083,121.31317940655312,8930.751097071994,8930.7511,"[{'sa2_code': '510011266', 'sa2_name': 'Roebuck', 'population_weight': 1.0, 'area_weight': 1.0, 'match_confidence': 0.9}]",,0.0,Coastal,"['Tourism', 'Agriculture']",2025-09-15T00:00:00.000Z,ABS_SAL_2021_FINAL
