sal_code,sal_name,state,latitude,longitude,area_km2,sa2_mappings,police_district,police_mapping_confidence,classification_type,economic_base,last_updated,data_source
51383,South Quairading,WA,-32.15203107134844,117.35353790595606,3.231359653505431e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51384,South Stirling,WA,-34.63479244787656,118.25244611002965,1.45545573198496e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51385,South Tammin,WA,-31.72676913666232,117.49128579034819,4.515097031267742e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51386,South Trayning,WA,-31.234844764282993,117.79015049785855,3.5086227397835126e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51387,South Yelbeni,WA,-31.266950525626296,117.66936584043526,2.2345274802894028e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51388,South Yilgarn,WA,-31.77954175310091,119.29109858048179,7.018339249746625e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51389,South Yuna,WA,-28.365518416162605,115.01709112172004,9.309615896169504e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51390,South Yunderup,WA,-32.603880915818,115.79228464829818,2.244983326745776e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51391,Southampton (WA),WA,-33.867935046991214,115.94749093585794,1.230728498387042e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51392,Southern Brook,WA,-31.557754102330442,116.83173495223409,1.0734980609370686e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51393,Southern Cross (WA),WA,-31.253131447097797,119.34824906727945,5.2569094209285704e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51394,Southern River,WA,-32.106612596553276,115.95901254901737,1.262654882005439e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51395,Spalding (WA),WA,-28.7350883378318,114.6362757539949,4.111325085589252e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51396,Spearwood,WA,-32.10428231474872,115.78380562057612,5.824060874941981e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51397,Spencer Park,WA,-35.005138711416784,117.90006462868132,2.1841029589474113e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51398,Spencers Brook,WA,-31.733732595718568,116.63076835023078,5.064793335545653e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51399,Springfield (WA),WA,-29.2878861003763,114.95408189636359,1.3585587412102462e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51400,Springs,WA,-32.57932089675852,116.55133765210059,6.477875349107157e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51401,St George Ranges,WA,-18.981307457252644,125.01170939921566,2.769771895227111e-06,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51402,St James (WA),WA,-32.00002738232456,115.91041339353596,1.5877461389378324e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51403,St Ronans,WA,-31.899729384285187,116.64557316903716,9.430779844118708e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51404,Stake Hill,WA,-32.47812035545942,115.79421568538727,8.683801138704679e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51405,Stirling (WA),WA,-31.885128879812516,115.81099945259379,4.6219679866935e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51406,Stirling Estate,WA,-33.51743418031562,115.53671710539759,2.7866098156519993e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51407,Stirling Range National Park,WA,-34.397637482244825,118.04493340816907,1.0996042516708644e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51408,Stoneville,WA,-31.85889024225591,116.16539761400688,1.755250802942454e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51409,Stove Hill,WA,-20.77557911057367,116.82775453428303,2.8309954483042426e-09,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51410,Strathalbyn (WA),WA,-28.75174693212199,114.64572873507696,1.5565010260340307e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51411,Stratham,WA,-33.46948888978351,115.59733908108676,3.9311566818904745e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51412,Stratherne,WA,-32.65170175665263,117.34305057242666,4.3872714950780234e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51413,Stratton,WA,-31.868267048339913,116.0406682334057,2.4661876904637234e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51414,Strelley,WA,-20.492373088532926,119.00278949682698,7.010268368639126e-08,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51415,Sturt Creek,WA,-19.214344537464083,127.88096589857459,1.8181456106631176e-06,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51416,Subiaco,WA,-31.948792916407708,115.82422132625506,2.984658805573277e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51417,Success,WA,-32.14246674574011,115.8497067583847,5.783382993830305e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51418,Sunnyside (WA),WA,-34.02778343083142,116.2484478236946,7.631341826760853e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51419,Sunset Beach,WA,-28.719061385119158,114.62298518046501,1.6551943351467895e-10,[],,0.0,Remote,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51420,Swan View,WA,-31.88244546655029,116.05286916190923,7.089546219783218e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51421,Swanbourne,WA,-31.970745732827798,115.76395156416362,5.014077102019158e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51422,Takalarup,WA,-34.57237344158852,118.1230310709631,4.342925286132249e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51423,Talandji,WA,-22.071374205190402,114.99373842688347,4.966860022792351e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51424,Talbot (WA),WA,-32.02322827676904,116.66753342142474,1.7201322182536725e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51425,Talbot West,WA,-32.12697923123174,116.68882960307491,5.3601264079334655e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51426,Talgomine,WA,-31.186909764519783,118.26462891998305,1.592037518855855e-08,[],,0.0,Mining,['Mining'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51427,Talisker,WA,-26.441072442697223,115.11578785373658,2.602066044896617e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51428,Tamala,WA,-26.865798908624594,113.82486004521738,1.2730781876647704e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51429,Tamala Park,WA,-31.70607735081281,115.73362607001191,2.7468321237655536e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51430,Tambellup,WA,-34.04328104943249,117.63349192031308,5.284292593130563e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51431,Tammin,WA,-31.641426250682077,117.48650378218309,6.056703251381719e-11,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51432,Tampu,WA,-30.194180875765944,117.80461823656445,5.40030874448267e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51433,Tanami (WA),WA,-20.33011472006798,127.61595708370126,4.96780104978043e-06,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51434,Tandegin,WA,-31.67471008938793,118.52731820185575,3.5792776475562654e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51435,Tapping,WA,-31.719452078381767,115.7955977040526,3.3011966156614394e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51436,Tarcoola Beach,WA,-28.8099953297037,114.62237305115013,1.0884564408970334e-10,[],,0.0,Remote,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51437,Tardun,WA,-28.751556943891327,115.78341897300768,5.8436222858695346e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51438,Tarin Rock,WA,-33.07732173800758,118.21569720127145,2.979129943773977e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51439,Teesdale (WA),WA,-32.736874519095046,116.0197980416277,4.487474638889474e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51440,Telfer,WA,-21.2086739196087,123.26059949930905,1.552645126593796e-05,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51441,Tenindewa,WA,-28.589846205296688,115.31730507467243,6.672943097634939e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51442,Tenterden (WA),WA,-34.39584452666493,117.43598629088716,4.065375658874198e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51443,The Lakes,WA,-31.894758098638597,116.3580574070264,2.893604076810289e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51444,The Plains,WA,-33.56347523834769,115.6903151720357,6.281524104700032e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51445,The Spectacles,WA,-32.22014255063652,115.83872637387148,4.359626604937199e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51446,The Vines,WA,-31.75881754022784,116.00475978724688,6.147764050520903e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51447,Thomson Brook,WA,-33.620617624945574,115.97274779345953,8.407583181570726e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51448,Thornlie,WA,-32.06003141907179,115.95501880256394,1.1069042125995417e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51449,Three Springs,WA,-29.534325126654576,115.76281541493732,9.944728679085123e-11,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51450,Throssell,WA,-31.709273806664214,116.82277983274808,1.0255296794307672e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51451,Tibradden,WA,-28.74561318548615,114.92674995588499,4.253760073276698e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51452,Tincurrin,WA,-32.95898130286494,117.75672918747105,2.3914010045365548e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51453,Tingledale,WA,-34.962808845792985,116.88002750003459,5.080786837247303e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51454,Tjirrkarli,WA,-26.003628241499953,125.46564019850007,1.4158817386772933e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51455,Tjukurla,WA,-24.363787241817448,128.72529754648374,7.888816926930138e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51456,Tom Price,WA,-22.687352825032942,117.7876567684798,6.482974749140703e-09,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51457,Tonebridge,WA,-34.20073144823289,116.6771765523161,2.4203224889374808e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51458,Toodyay,WA,-31.578347388274956,116.4336822105735,5.853258530817542e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51459,Toolibin,WA,-32.95594170316065,117.63902272757412,2.030297224104046e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51460,Toolonga,WA,-26.950994259198684,115.03336781434285,3.7650243499202763e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51461,Toompup,WA,-34.0422465132756,118.40455167216129,2.579091292934086e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51462,Torbay,WA,-34.98224578464661,117.64837531540871,1.0103219006304256e-08,[],,0.0,Remote,['Tourism'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51463,Torndirrup,WA,-35.09253399912291,117.89778001080585,5.182904339164015e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51464,Townsendale,WA,-32.70420397402358,117.31452156632533,8.059852515892803e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51465,Trafalgar (WA),WA,-30.78172160460777,121.53028970310471,1.1227288412765602e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51466,Trayning,WA,-31.111710945688536,117.79214305591054,1.4936089274205438e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51467,Treeby,WA,-32.12077864985815,115.8924500361678,7.870938773156918e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51468,Treeton,WA,-33.854035936434414,115.22638845505982,1.1545401080596468e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51469,Trent,WA,-34.84538724658991,116.90816824322417,3.717742670304408e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51470,Trigg,WA,-31.876185954639826,115.75819037028687,2.2661727588252135e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51471,Trigwell,WA,-33.62886996907762,116.57517700771821,1.5837898406080118e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51472,Tuart Hill,WA,-31.8980596955399,115.83488439411842,2.0786719995697814e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51473,Turkey Hill,WA,-30.95381675123455,119.37645007831887,5.106195999363136e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51474,Tutunup,WA,-33.65655566201847,115.55627058810285,4.0355881396319254e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51475,Two Rocks,WA,-31.48551313250152,115.61708857429468,4.918421453088515e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51476,Ucarty,WA,-31.32350238184921,117.02821739865571,2.382837377166261e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51477,Ucarty West,WA,-31.33016633427085,116.91922034389235,1.0944708894723565e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51478,Uduc,WA,-33.04926603149892,115.81010516373105,7.016465678188737e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51479,Ularring,WA,-29.38716211029096,119.89639280342733,2.4689202414046525e-06,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51480,Upper Capel,WA,-33.66570786937609,115.80421980787911,1.0513625544239803e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51481,Upper Murray,WA,-32.98923118111805,116.28644494093369,1.0143114430210585e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51482,Upper Swan,WA,-31.763956709024637,116.0410274712116,1.938802623850195e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51483,Upper Warren,WA,-34.36910714639207,116.3004348883734,9.358200460501591e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51484,Useless Loop,WA,-26.325222658409903,113.40283729126955,7.541695425871363e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51485,Usher,WA,-33.379811514724416,115.62920477487772,3.73240606817976e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51486,Utakarra,WA,-28.781342516149138,114.64864790555006,4.559801451711221e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51487,Vancouver Peninsula,WA,-35.06424110427918,117.92774782695663,3.691344369077265e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51488,Varley,WA,-32.84779803813263,119.5612133410579,6.856916556976698e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51489,Vasse,WA,-33.69336297099397,115.26781323281898,3.5073509946965143e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51490,Victoria Park,WA,-31.97548011614075,115.89348892507635,2.498943104324156e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51491,Victoria Rock,WA,-31.537310770994228,120.69135930342692,8.93444237081717e-07,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51492,Victory Heights (WA),WA,-30.77880245777294,121.47262623320073,8.122342200384385e-11,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51493,Vittoria (WA),WA,-33.319861508918045,115.67503868133107,7.668776713454932e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51494,Viveash,WA,-31.877657967750473,115.99747412173376,1.4209280670765537e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51495,Wadderin,WA,-32.01094959877239,118.45281363161588,6.407403098622864e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51496,Waddington,WA,-30.800825170168203,116.27356757316772,1.5385019247792006e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51497,Waddy Forest,WA,-29.857167779339147,116.20235612791366,3.358299128718886e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51498,Waeel,WA,-31.608405428658866,117.1367554040758,2.3847087940491436e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51499,Wagerup,WA,-32.90737297666852,115.91020123575174,1.4952005259045058e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51500,Waggrakine,WA,-28.691106647413758,114.65982726134109,2.8797671719904223e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51501,Wagin,WA,-33.30173166249189,117.34538150290983,2.4346507366911486e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51502,Waikiki,WA,-32.31616481533891,115.76544631418739,9.806983397856611e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51503,Walebing,WA,-30.685515425178277,116.2190681461639,2.6876924966609497e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51504,Walgoolan,WA,-31.337675509085077,118.58462745721131,5.004011034969219e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51505,Walkaway,WA,-28.94644747540271,114.853213247402,1.0468147428594572e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51506,Wallareenya,WA,-20.756719980160685,118.7949601523948,5.279891728392125e-08,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51507,Wallaroo (WA),WA,-30.617874996182664,120.40762802982164,4.697232683455269e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51508,Walliston,WA,-32.00062294201927,116.07522963921268,3.66642120750957e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51509,Walmsley,WA,-34.97387410009041,117.90301722716491,1.0420779908094596e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51510,Walpole,WA,-34.97373054325805,116.76347003016788,4.884176741407539e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51511,Walsall,WA,-33.79767970785464,115.3791596512355,2.190425952518356e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51512,Walyormouring,WA,-31.168216983724765,116.8792492282186,2.3235545665074178e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51513,Walyunga National Park,WA,-31.72189728917195,116.07644001719464,1.7080028321427296e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51514,Walyurin,WA,-32.868457516338594,118.246104152792,3.94023743909506e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51515,Wamenusking,WA,-32.134814857312136,117.56564617672504,2.2180136911072964e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51516,Wanarn,WA,-25.287447840864807,127.55065982798455,4.904828083030206e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51517,Wandana (WA),WA,-28.179732072785512,115.29974570436944,7.804547273579954e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51518,Wandering,WA,-32.65500516915593,116.67793192252859,3.177047631949658e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51519,Wandi,WA,-32.19428409417928,115.87631107178909,1.1880288376919255e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51520,Wandillup,WA,-34.0447624508609,116.05481660817263,1.333767183995792e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51521,Wandina,WA,-28.81936336696529,114.63465480419951,2.9689505683337394e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51522,Wanerie,WA,-31.20996188581652,115.59452769926584,1.1350220777302118e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51523,Wangara,WA,-31.79396471871206,115.83138653084974,5.3538375404296e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51524,Wannamal,WA,-31.162265521976238,116.14314378566235,2.6633899482318705e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51525,Wannanup,WA,-32.59939409137706,115.64482283545354,3.0212870600605117e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51526,Wanneroo,WA,-31.757168520433602,115.81587071122327,1.950814621143929e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51527,Wansbrough,WA,-34.16771383486421,117.71556571527435,3.5256908051564944e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51528,Warakurna,WA,-24.998887506431075,128.2848650782662,1.8213440784716764e-10,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51529,Warawarrup,WA,-33.04653964709912,115.91123513699183,1.2888219553954827e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51530,Warburton (WA),WA,-26.129426837687436,126.71138057724121,2.5207323050041285e-07,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51531,Wardering,WA,-32.83480914202441,117.30776524913045,7.595917051012831e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51532,Warding East,WA,-31.73074101674909,117.06833830174159,2.0217227385710542e-08,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51533,Warmun,WA,-17.02651524760375,128.22362894179093,1.719623891408678e-09,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51534,Warnbro,WA,-32.34138916481233,115.7695659055318,1.332248443030028e-09,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51535,Warner Glen,WA,-34.12573232635384,115.2157954446282,2.7642968334806765e-09,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51536,Waroona,WA,-32.8330665451052,115.87966441905219,2.320188631878694e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51537,Warrachuppin,WA,-30.994221742798462,118.72794886818978,4.230078326440133e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51538,Warradarge,WA,-30.04144582337319,115.32243651791673,9.34600024751347e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51539,Warralakin,WA,-30.96225200519288,118.58842262021803,5.3537648844077556e-08,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51540,Warrenup,WA,-34.97175426703267,117.86518102089029,7.689018977769936e-10,[],,0.0,Remote,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51541,Warwick (WA),WA,-31.839726289197213,115.80885950984724,2.9095914130812854e-10,[],,0.0,Urban,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
51542,Waterbank,WA,-17.45393391401915,122.64034168154987,5.688768536498332e-07,[],,0.0,Regional Town,['Mixed'],2025-09-15T00:00:00.000Z,ABS_SAL_2021
